"","Site","Year","DevOpenSpace.1km","DevLowIntensity.1km","DeciduousForest.1km","EvergreenForest.1km","MixedForest.1km","Scrub.1km","GrasslandHerb.1km","WoodyWetlands.1km","EmergHerbWetlands.1km","DevMedIntensity.1km","BarrenLand.1km","OpenWater.1km","CultivCrops.1km","DevHighIntensity.1km","PastureHay.1km","TotalPixels.1km","DevOpenSpace.1km.pct","DevLowIntensity.1km.pct","DeciduousForest.1km.pct","EvergreenForest.1km.pct","MixedForest.1km.pct","Scrub.1km.pct","GrasslandHerb.1km.pct","WoodyWetlands.1km.pct","EmergHerbWetlands.1km.pct","DevMedIntensity.1km.pct","BarrenLand.1km.pct","OpenWater.1km.pct","CultivCrops.1km.pct","DevHighIntensity.1km.pct","PastureHay.1km.pct","OpenWater.5km","DevOpenSpace.5km","DevLowIntensity.5km","DevMedIntensity.5km","DevHighIntensity.5km","BarrenLand.5km","DeciduousForest.5km","EvergreenForest.5km","MixedForest.5km","Scrub.5km","GrasslandHerb.5km","PastureHay.5km","WoodyWetlands.5km","EmergHerbWetlands.5km","CultivCrops.5km","PerennialIceSnow.5km","TotalPixels.5km","OpenWater.5km.pct","DevOpenSpace.5km.pct","DevLowIntensity.5km.pct","DevMedIntensity.5km.pct","DevHighIntensity.5km.pct","BarrenLand.5km.pct","DeciduousForest.5km.pct","EvergreenForest.5km.pct","MixedForest.5km.pct","Scrub.5km.pct","GrasslandHerb.5km.pct","PastureHay.5km.pct","WoodyWetlands.5km.pct","EmergHerbWetlands.5km.pct","CultivCrops.5km.pct","PerennialIceSnow.5km.pct"
"41","517STC294",2004,226,38,0,3081,0,131,18,0,0,0,0,0,0,0,0,3494,0.0646823125357756,0.0108757870635375,0,0.881797366914711,0,0.0374928448769319,0.00515168860904408,0,0,0,0,0,0,0,0,1934,4348,275,4,0,309,1,75387,0,4461,502,0,21,0,0,0,87242,0.0221682217280668,0.0498383805965017,0.00315215148666926,4.58494761697348e-05,0,0.00354187203411201,1.14623690424337e-05,0.864113615001949,0,0.0511336282982967,0.00575410925930171,0,0.000240709749891107,0,0,0
"42","514SSC190",2004,34,2,0,4,0,3432,20,0,0,0,0,0,0,0,0,3492,0.00973654066437572,0.000572737686139748,0,0.0011454753722795,0,0.982817869415808,0.00572737686139748,0,0,0,0,0,0,0,0,153,3142,563,8,0,1,13,26740,0,54468,2122,0,30,0,0,0,87240,0.00175378266850069,0.0360155891792756,0.00645346171480972,9.17010545621275e-05,0,1.14626318202659e-05,0.000149014213663457,0.306510774873911,0,0.624346629986245,0.0243237047226043,0,0.000343878954607978,0,0,0
"43","507RCABRS",2004,185,0,0,2823,0,314,163,0,0,0,0,0,0,0,0,3485,0.0530846484935438,0,0,0.810043041606887,0,0.0901004304160689,0.0467718794835007,0,0,0,0,0,0,0,0,72,4156,485,0,0,0,0,74214,0,3927,3074,175,721,422,0,0,87246,0.00082525273364968,0.0476354216812232,0.00555899410861243,0,0,0,0,0.850629255209408,0,0.0450106595144763,0.0352337069894322,0.00200582261650964,0.00826398918001971,0.00483689796666896,0,0
"44","507DCABSF",2004,163,9,0,3286,0,14,21,0,0,0,0,0,0,0,0,3493,0.0466647580876038,0.00257658173489837,0,0.940738620097338,0,0.00400801603206413,0.00601202404809619,0,0,0,0,0,0,0,0,63,4132,1596,11,0,0,0,74547,0,4339,1397,175,606,371,0,0,87237,0.000722170638605179,0.0473652234716921,0.0182949895113312,0.000126093286105666,0,0,0,0.8545341999381,0,0.0497380698556805,0.0160138473354196,0.00200602955168105,0.00694659376182125,0.00425278264956383,0,0
"45","507DCBLLB",2004,154,17,0,2836,0,340,5,33,58,0,0,1,0,0,46,3490,0.0441260744985673,0.00487106017191977,0,0.812607449856733,0,0.0974212034383954,0.00143266475644699,0.00945558739255014,0.0166189111747851,0,0,0.000286532951289398,0,0,0.0131805157593123,103,3804,646,2,0,0,2,69198,0,10099,2198,176,615,391,0,0,87234,0.00118073228328404,0.0436068505399271,0.00740536946603389,2.29268404521173e-05,0,0,2.29268404521173e-05,0.793245752802806,0,0.115769080862966,0.0251965976568769,0.00201756195978632,0.00705000343902607,0.00448219730838893,0,0
"46","507RCBLPF",2004,153,18,0,1881,0,1185,251,0,0,0,0,3,0,0,0,3491,0.0438269836723002,0.00515611572615297,0,0.538814093382985,0,0.33944428530507,0.0718991692924663,0,0,0,0,0.000859352621025494,0,0,0,107,3860,498,36,2,0,236,59393,0,17935,5027,59,69,15,0,0,87237,0.00122654378302784,0.0442472803970792,0.0057085869527838,0.000412668936345817,2.2926052019212e-05,0,0.00270527413826702,0.68082350378853,0,0.205589371482284,0.0576246317502894,0.000676318534566755,0.000790948794662815,0.00017194539014409,0,0
"47","507SPISFD",2004,125,19,0,3339,0,4,0,0,0,0,0,0,0,0,0,3487,0.035847433323774,0.00544880986521365,0,0.957556638944652,0,0.00114711786636077,0,0,0,0,0,0,0,0,0,14,4180,1913,12,0,0,0,75419,0,3566,1107,154,543,328,0,0,87236,0.000160484203769086,0.0479159979824843,0.0219290201293044,0.000137557888944931,0,0,0,0.864539868861479,0,0.0408776193314687,0.0126897152551699,0.00176532624145995,0.00622449447475813,0.00375991563116145,0,0
"48","507BTC269",2004,106,83,0,2826,0,429,3,40,0,5,0,0,0,0,0,3492,0.0303550973654066,0.0237686139747995,0,0.809278350515464,0,0.122852233676976,0.000859106529209622,0.011454753722795,0,0.00143184421534937,0,0,0,0,0,12,4140,1633,86,0,0,0,60181,0,3599,429,1,1739,3076,0,0,74896,0.000160222174748985,0.0552766502883999,0.0218035676137577,0.00114825891903439,0,0,0,0.803527558214057,0,0.0480533005767998,0.00572794274727622,1.33518478957488e-05,0.0232188634907071,0.0410702841273232,0,0
"49","507SPION1",2004,169,8,0,3112,0,31,119,53,0,0,0,0,0,0,0,3492,0.0483963344788087,0.00229095074455899,0,0.891179839633448,0,0.00887743413516609,0.034077892325315,0.0151775486827033,0,0,0,0,0,0,0,63,4573,446,2,0,0,0,72912,0,2733,5129,175,764,440,0,0,87237,0.000722170638605179,0.0524204179419283,0.00511250960028428,2.2926052019212e-05,0,0,0,0.835792152412394,0,0.0313284500842532,0.0587938604032693,0.00200602955168105,0.008757751871339,0.00504373144422665,0,0
"50","507SHA003",2004,213,21,32,1885,0,1137,186,0,0,0,0,13,0,0,1,3488,0.0610665137614679,0.00602064220183486,0.0091743119266055,0.540424311926605,0,0.325974770642202,0.0533256880733945,0,0,0,0,0.00372706422018349,0,0,0.000286697247706422,68,3634,533,38,2,0,194,48344,0,28092,6081,87,158,10,0,0,87241,0.000779450029229376,0.0416547265620522,0.00610951272910673,0.000435575016334063,2.29250008596875e-05,0,0.00222372508338969,0.554143120780367,0,0.322004562075171,0.0697034651138799,0.000997237537396408,0.00181107506791531,0.000114625004298438,0,0
"51","507SHA007",2004,192,108,4,1019,0,1478,663,3,0,24,0,0,0,1,0,3492,0.0549828178694158,0.0309278350515464,0.0011454753722795,0.291809851088202,0,0.423253150057274,0.189862542955326,0.000859106529209622,0,0.00687285223367698,0,0,0,0.000286368843069874,0,64,3211,476,37,2,0,333,27256,13,45755,9690,87,283,22,0,0,87229,0.000733700948079194,0.0368111522544108,0.005456900801339,0.000424170860608284,2.29281546274748e-05,0,0.00381753774547456,0.312464891263227,0.000149033005078586,0.524538857490055,0.111086909170115,0.000997374726295154,0.00324433387978769,0.000252209700902223,0,0
"52","507SHA010",2004,278,191,0,3017,0,6,0,0,0,0,0,0,0,0,0,3492,0.079610538373425,0.0546964490263459,0,0.86397479954181,0,0.00171821305841924,0,0,0,0,0,0,0,0,0,46,4199,1771,10,0,25,0,78171,0,2408,555,0,33,5,0,0,87223,0.000527383832246082,0.0481409719913326,0.0203042775414742,0.000114648659183931,0,0.000286621647959827,0,0.896220033706706,0,0.0276073971314905,0.00636300058470816,0,0.000378340575306972,5.73243295919654e-05,0,0
"53","507SHA011",2004,129,3,2,683,0,2406,266,1,0,0,0,0,0,0,0,3490,0.0369627507163324,0.000859598853868195,0.000573065902578797,0.195702005730659,0,0.689398280802292,0.07621776504298,0.000286532951289398,0,0,0,0,0,0,0,23,2853,432,38,2,0,764,19497,17,52032,10069,86,553,24,0,0,86390,0.000266234517884014,0.0330246556314388,0.00500057877069105,0.000439865725199676,2.31508276420882e-05,0,0.00884361615927769,0.225685843268897,0.00019678203495775,0.602291931936567,0.116552841764093,0.000995485588609793,0.00640120384303739,0.000277809931705058,0,0
"54","507SHA034",2004,36,0,0,3098,0,335,22,0,0,0,0,0,0,0,0,3491,0.0103122314523059,0,0,0.88742480664566,0,0.0959610426811802,0.00630191922085362,0,0,0,0,0,0,0,0,79,3359,496,21,0,0,221,54395,0,13779,4505,42,120,17,0,0,77034,0.00102552119843186,0.0436041228548433,0.00643871537243295,0.000272606900848976,0,0,0.00286886309941065,0.706116779603811,0,0.178869070799907,0.0584806708726017,0.000545213801697952,0.001557753719137,0.000220681776877742,0,0
"55","507SHA037",2004,148,0,0,3316,0,4,12,9,0,0,0,0,0,0,0,3489,0.0424190312410433,0,0,0.950415591860132,0,0.00114646030381198,0.00343938091143594,0.00257953568357696,0,0,0,0,0,0,0,6,4694,1311,5,0,0,0,75706,0,1042,4224,10,206,45,0,0,87249,6.8768696489358e-05,0.0538000435535078,0.0150259601829247,5.7307247074465e-05,0,0,0,0.86770048940389,0,0.0119428302903185,0.0484131623285081,0.00011461449414893,0.00236105857946796,0.000515765223670185,0,0
"56","507SHA053",2004,18,2,0,328,0,2877,265,0,0,0,0,0,0,0,0,3490,0.00515759312320917,0.000573065902578797,0,0.0939828080229226,0,0.824355300859599,0.0759312320916905,0,0,0,0,0,0,0,0,31,1795,251,10,0,0,52,16833,19,53026,14362,18,206,10,0,0,86613,0.000357913939016083,0.0207243716301248,0.00289794834493667,0.000115456109360027,0,0,0.000600371768672139,0.194347268885733,0.000219366607784051,0.612217565492478,0.16581806426287,0.000207820996848048,0.00237839585281655,0.000115456109360027,0,0
"57","507SHA201",2004,159,21,0,1733,0,1323,249,0,0,0,0,3,0,0,0,3488,0.0455848623853211,0.00602064220183486,0,0.496846330275229,0,0.379300458715596,0.0713876146788991,0,0,0,0,0.000860091743119266,0,0,0,107,3871,494,36,2,0,232,59111,0,18248,5007,59,69,18,0,0,87254,0.00122630481124075,0.0443647282646068,0.00566163155843858,0.000412588534623055,2.29215852568364e-05,0,0.00265890388979302,0.677458913058427,0,0.209136543883375,0.0573841886904898,0.000676186765076673,0.000790794691360855,0.000206294267311527,0,0
"58","534SED001",2004,127,15,0,3342,0,9,0,0,0,0,0,0,0,0,0,3493,0.0363584311480103,0.00429430289149728,0,0.956770684225594,0,0.00257658173489837,0,0,0,0,0,0,0,0,0,0,381,107,0,0,1418,55,65516,0,18959,496,0,311,0,0,0,87243,0,0.00436711254771156,0.00122645942940981,0,0,0.0162534529990945,0.000630423071191958,0.75095996240386,0,0.217312563758697,0.00568526987838566,0,0.00356475591164907,0,0,0
"59","534ARC279",2004,160,20,2,3254,0,47,7,0,0,0,0,0,0,0,0,3490,0.0458452722063037,0.00573065902578797,0.000573065902578797,0.932378223495702,0,0.0134670487106017,0.00200573065902579,0,0,0,0,0,0,0,0,0,373,100,0,0,1307,49,65325,0,19291,463,0,333,0,0,0,87241,0,0.00427551266033172,0.00114625004298438,0,0,0.0149814880618058,0.000561662521062345,0.748787840579544,0,0.221123095792116,0.00530713769901766,0,0.00381701264313797,0,0,0
"60","534SPC227",2004,11,6,0,2094,0,459,923,0,0,0,0,0,0,0,0,3493,0.00314915545376467,0.00171772115659891,0,0.59948468365302,0,0.131405668479817,0.264242771256799,0,0,0,0,0,0,0,0,0,961,274,10,0,0,2,58516,0,8040,19306,0,125,7,0,0,87241,0,0.0110154629130799,0.00314072511777719,0.000114625004298438,0,0,2.29250008596875e-05,0.670739675152738,0,0.0921585034559439,0.221295033298564,0,0.00143281255373047,8.02375030089064e-05,0,0
"61","534STN075",2004,56,61,0,2809,0,568,0,0,0,0,0,0,0,0,0,3494,0.0160274756725816,0.0174585002862049,0,0.8039496279336,0,0.162564396107613,0,0,0,0,0,0,0,0,0,84,358,225,0,0,1693,41,60572,0,23585,3,0,617,64,0,0,87242,0.00096283899956443,0.00410352811719126,0.00257903303454758,0,0,0.0194057907888402,0.000469957130739781,0.694298617638293,0,0.270339973865799,3.43871071273011e-05,0,0.00707228169918159,0.000733591618715756,0,0
"62","520BCBHRB",2004,72,108,76,301,3,1567,1206,112,0,0,12,30,3,0,1,3491,0.0206244629046119,0.0309366943569178,0.0217702663993125,0.0862217129762246,0.000859352621025494,0.448868519048983,0.345459753652249,0.0320824978516185,0,0,0.00343741048410198,0.00859352621025494,0.000859352621025494,0,0.000286450873675165,80,2429,1895,48,4,176,1719,10832,36,36158,31770,2,1837,242,14,0,87242,0.000916989523394695,0.0278420944040714,0.0217211893354118,0.000550193714036817,4.58494761697348e-05,0.00201737695146833,0.0197038123839435,0.124160381467642,0.000412645285527613,0.414456339836317,0.364159464478118,2.29247380848674e-05,0.0210563719309507,0.00277389330826895,0.000160473166594072,0
"63","521BTC303",2004,43,31,0,3321,0,62,22,12,2,0,0,0,0,0,0,3493,0.0123103349556255,0.00887489264242771,0,0.950758660177498,0,0.0177497852848554,0.00629831090752934,0.00343544231319782,0.000572573718866304,0,0,0,0,0,0,0,3358,701,13,0,0,461,78595,0,2678,479,0,800,149,0,0,87234,0,0.0384941651191049,0.00803585757846711,0.000149024462938762,0,0,0.00528463672421304,0.900967512667079,0,0.0306990393653851,0.00549097828828209,0,0.00917073618084692,0.00170804961368274,0,0
"64","521BTCLBC",2004,159,80,63,1596,0,1313,247,19,0,8,0,3,0,0,0,3488,0.0455848623853211,0.0229357798165138,0.0180619266055046,0.45756880733945,0,0.376433486238532,0.0708142201834862,0.00544724770642202,0,0.00229357798165138,0,0.000860091743119266,0,0,0,18,5210,3368,634,92,2,2397,42213,52,28048,4877,1,320,0,1,0,87233,0.00020634392947623,0.0597251040317311,0.0386092419153302,0.00726789173821833,0.00105464675065629,2.29271032751367e-05,0.0274781332752513,0.483910905276673,0.000596104685153554,0.321529696330517,0.0559077413364209,1.14635516375684e-05,0.00366833652402187,0,1.14635516375684e-05,0
"65","521PS0161",2004,196,11,0,3221,0,63,0,0,0,0,0,0,0,0,0,3491,0.0561443712403323,0.00315095961042681,0,0.922658264107706,0,0.0180464050415354,0,0,0,0,0,0,0,0,0,99,3813,590,28,0,1,39,74754,0,4740,3174,0,12,0,0,0,87250,0.00113467048710602,0.043702005730659,0.0067621776504298,0.000320916905444126,0,1.14613180515759e-05,0.000446991404011461,0.856779369627507,0,0.0543266475644699,0.036378223495702,0,0.000137535816618911,0,0,0
"66","532SPC282",2004,92,13,0,2688,0,315,376,0,0,0,0,0,0,0,0,3484,0.026406429391504,0.00373134328358209,0,0.771526980482204,0,0.0904133180252583,0.107921928817451,0,0,0,0,0,0,0,0,1492,2254,643,62,2,10,106,72066,0,6490,4048,0,77,0,0,0,87250,0.0171002865329513,0.0258338108882521,0.00736962750716332,0.000710601719197708,2.29226361031519e-05,0.000114613180515759,0.00121489971346705,0.825971346704871,0,0.0743839541547278,0.0463954154727794,0,0.000882521489971347,0,0,0
"67","532CRM206",2004,298,66,0,3056,0,73,0,0,0,0,0,0,0,0,0,3493,0.0853134841110793,0.018894932722588,0,0.874892642427713,0,0.0208989407386201,0,0,0,0,0,0,0,0,0,0,3535,848,11,0,0,0,73738,0,8355,736,0,24,0,0,0,87247,0,0.0405171524522333,0.00971953190367577,0.000126078833656172,0,0,0,0.845163730558071,0,0.0957626050179376,0.00843582014281293,0,0.000275081091613465,0,0,0
"68","532CPC238",2004,154,34,0,3083,0,204,14,0,0,0,0,0,0,0,0,3489,0.0441387216967613,0.00974491258240183,0,0.883634279163084,0,0.058469475494411,0.00401261106334193,0,0,0,0,0,0,0,0,0,2999,591,3,0,0,0,75454,0,7051,1132,0,12,0,0,0,87242,0,0.0343756447582586,0.00677426010407831,3.43871071273011e-05,0,0,0,0.864881593727792,0,0.0808211641182,0.0129754017560349,0,0.000137548428509204,0,0,0
"69","514PCAPC2",2004,237,49,0,2752,0,425,26,0,0,0,0,0,0,0,0,3489,0.0679277730008599,0.0140441387216968,0,0.788764689022643,0,0.121811407280023,0.00745199197477787,0,0,0,0,0,0,0,0,0,2781,555,60,0,0,101,68820,0,7237,7036,0,565,84,0,0,87239,0,0.0318779444973005,0.00636183358360366,0.000687765792822018,0,0,0.00115773908458373,0.788867364366854,0,0.082956017377549,0.0806520019715953,0,0.00647646121574067,0.000962872109950825,0,0
"70","518RCNAPC",2004,69,14,0,3166,0,204,41,0,0,0,0,0,0,0,0,3494,0.0197481396680023,0.00400686891814539,0,0.906124785346308,0,0.0583858042358329,0.0117344018317115,0,0,0,0,0,0,0,0,136,1839,147,2,0,159,0,67507,0,5505,452,0,3311,322,0,0,79380,0.00171327790375409,0.023167044595616,0.00185185185185185,2.51952632905014e-05,0,0.00200302343159486,0,0.850428319475939,0,0.0693499622071051,0.00569412950365331,0,0.041710758377425,0.00405643738977072,0,0
"71","518CPCRCR",2004,62,143,0,1258,0,225,1603,29,0,18,3,147,0,0,0,3488,0.0177752293577982,0.0409977064220183,0,0.360665137614679,0,0.064506880733945,0.459575688073394,0.00831422018348624,0,0.0051605504587156,0.000860091743119266,0.042144495412844,0,0,0,507,456,887,107,0,81,3,28575,0,5640,50741,0,232,10,0,0,87239,0.00581162094934605,0.00522702002544733,0.0101674709705522,0.00122651566386593,0,0.000928483820309724,3.43882896411009e-05,0.327548458831486,0,0.0646499845252697,0.581632068226367,0,0.00265936106557847,0.000114627632137003,0,0
"72","518CCCACN",2004,350,76,8,2657,0,153,56,19,0,0,0,166,0,0,0,3485,0.100430416068867,0.0218077474892396,0.00229555236728838,0.762410329985653,0,0.0439024390243902,0.0160688665710187,0.0054519368723099,0,0,0,0.0476327116212339,0,0,0,1167,2283,438,12,0,111,250,69073,0,9781,4019,0,104,16,0,0,87254,0.013374744997364,0.0261649895706787,0.00501982717124716,0.000137529511541018,0,0.00127214798175442,0.00286519815710455,0.791631329222729,0,0.112098012698558,0.0460609255736127,0,0.00119192243335549,0.000183372682054691,0,0
"73","518FC1350",2004,221,7,0,3097,0,156,6,0,0,0,0,0,0,0,0,3487,0.0633782621164325,0.00200745626613135,0,0.888156008029825,0,0.04473759678807,0.00172067679954115,0,0,0,0,0,0,0,0,2870,4401,856,13,0,40,0,73647,0,4759,461,0,192,0,0,0,87239,0.0328981304233198,0.050447620903495,0.00981212531092745,0.000149015921778104,0,0.000458510528548012,0,0.844198122399386,0,0.0545512901339997,0.00528433384151584,0,0.00220085053703046,0,0,0
"74","518YLCAFR",2004,71,134,0,2064,0,256,918,5,0,15,0,28,0,0,0,3491,0.0203380120309367,0.0383844170724721,0,0.59123460326554,0,0.0733314236608422,0.262961902033801,0.00143225436837582,0,0.00429676310512747,0,0.00802062446290461,0,0,0,485,581,1063,117,0,49,4,32720,0,7161,44963,0,91,0,0,0,87234,0.00555975880963844,0.00666024715134007,0.0121856157003003,0.00134122016644886,0,0.000561707591076874,4.58536809042346e-05,0.375083109796639,0,0.082089552238806,0.515429763624275,0,0.00104317124057134,0,0,0
"75","518MCGRRx",2004,234,18,0,2890,0,342,6,0,0,0,0,0,0,0,0,3490,0.0670487106017192,0.00515759312320917,0,0.828080229226361,0,0.0979942693409742,0.00171919770773639,0,0,0,0,0,0,0,0,1426,4087,654,9,0,376,24,75190,0,4578,896,0,3,0,0,0,87243,0.0163451509003588,0.0468461653083915,0.00749630342835528,0.00010316013892232,0,0.00430980135942139,0.000275093703792854,0.861845649507697,0,0.052474123998487,0.0102701649415999,0,3.43867129741068e-05,0,0,0
"76","518CMC383",2004,279,20,0,2993,0,198,1,0,0,0,0,0,0,0,0,3491,0.079919793755371,0.00572901747350329,0,0.857347464909768,0,0.0567172729876826,0.000286450873675165,0,0,0,0,0,0,0,0,217,2213,838,69,5,87,264,65812,0,10016,7667,0,49,3,0,0,87240,0.00248739110499771,0.0253668042182485,0.00960568546538285,0.000790921595598349,5.73131591013297e-05,0.000997248968363136,0.00302613480055021,0.754378725355342,0,0.114809720311784,0.0878839981659789,0,0.000561668959193031,3.43878954607978e-05,0,0
"77","518FALL01",2004,30,4,0,3081,0,233,146,0,0,0,0,0,0,0,0,3494,0.00858614768174013,0.00114481969089868,0,0.881797366914711,0,0.0666857469948483,0.041785918717802,0,0,0,0,0,0,0,0,0,1976,268,6,0,0,143,73223,0,7775,3743,0,107,3,0,0,87244,0,0.0226491220026592,0.00307184448214204,6.87726376598964e-05,0,0,0.00163908119756086,0.839289807895099,0,0.089117876300949,0.0429026637934987,0,0.00122644537160149,3.43863188299482e-05,0,0
"78","518MLC181",2004,36,0,0,3265,0,170,20,0,0,0,0,0,0,0,0,3491,0.0103122314523059,0,0,0.935262102549413,0,0.048696648524778,0.00572901747350329,0,0,0,0,0,0,0,0,6432,453,298,9,0,444,18,65054,0,10077,4267,0,195,5,0,0,87252,0.0737175079081282,0.00519185806629074,0.0034153944895246,0.000103149498005776,0,0.00508870856828497,0.000206298996011553,0.74558749369642,0,0.115493054600468,0.048904323110072,0,0.00223490579012515,5.73052766698758e-05,0,0
"79","518SED013",2004,199,71,0,2706,0,143,8,341,23,0,0,0,0,0,0,3491,0.0570037238613578,0.0203380120309367,0,0.775136064164996,0,0.0409624749355486,0.00229160698940132,0.0976797479232312,0.00658837009452879,0,0,0,0,0,0,0,5721,675,18,0,0,0,74543,0,2478,161,229,2081,1337,0,0,87243,0,0.0655754616416217,0.00773701041917403,0.000206320277844641,0,0,0,0.854429581742948,0,0.0284034249166122,0.00184542026294373,0.00262485242369015,0.0238529165663721,0.0153250117487936,0,0
"80","518GEC309",2004,93,86,0,3309,0,2,0,0,0,0,0,0,0,0,0,3490,0.026647564469914,0.0246418338108883,0,0.948137535816619,0,0.000573065902578797,0,0,0,0,0,0,0,0,0,207,5377,3588,297,0,48,0,71550,0,4081,432,120,807,755,0,0,87262,0.00237216657880865,0.0616190323393917,0.0411175540326832,0.00340354335220371,0,0.000550067612477367,0,0.819944534849075,0,0.0467672068025028,0.0049506085122963,0.00137516903119342,0.00924801173477573,0.00865210515459192,0,0
"81","518JSC273",2004,242,92,0,3089,0,65,0,0,0,4,0,0,0,0,0,3492,0.0693012600229095,0.0263459335624284,0,0.884593356242841,0,0.0186139747995418,0,0,0,0.0011454753722795,0,0,0,0,0,286,3675,1698,66,0,40,7,74899,0,5941,118,1,467,40,0,0,87238,0.00327838785850203,0.0421261376922901,0.0194639950480295,0.000756551044269699,0,0.000458515784405878,8.02402622710287e-05,0.858559343405397,0,0.0681010568788831,0.00135262156399734,1.1462894610147e-05,0.00535317178293863,0.000458515784405878,0,0
"82","518LCC105",2004,193,71,0,1771,0,1452,0,3,0,0,0,0,0,0,0,3490,0.0553008595988539,0.0203438395415473,0,0.507449856733524,0,0.416045845272206,0,0.000859598853868195,0,0,0,0,0,0,0,1054,1061,407,16,0,8,1,23733,0,50776,1712,391,381,4479,0,0,84019,0.0125447815375094,0.0126280960258989,0.00484414239636273,0.000190433116318928,0,9.52165581594639e-05,1.1902069769933e-05,0.28247182184982,0,0.604339494638118,0.0203763434461253,0.0046537092800438,0.00453468858234447,0.0533093704995299,0,0
"83","518WS0103",2004,7,3,29,3217,0,156,80,0,0,0,0,0,0,0,0,3492,0.00200458190148912,0.000859106529209622,0.00830469644902635,0.921248568155785,0,0.0446735395189003,0.0229095074455899,0,0,0,0,0,0,0,0,224,1496,40,1,0,192,159,71793,0,7337,6006,0,0,0,0,0,87248,0.00256739409499358,0.0171465248487071,0.000458463231248854,1.14615807812213e-05,0,0.0022006235099945,0.00182239134421419,0.822861269026224,0,0.084093618191821,0.0688382541720154,0,0,0,0,0
"84","518GEC297",2004,87,69,0,3231,0,99,0,3,0,2,0,0,0,0,0,3491,0.0249212260097393,0.0197651102835864,0,0.925522772844457,0,0.0283586364938413,0,0.000859352621025494,0,0.000572901747350329,0,0,0,0,0,869,3848,2207,146,0,92,0,73941,0,5214,177,44,605,83,0,0,87226,0.00996262582257584,0.0441152867264348,0.025302088826726,0.00167381285396556,0,0.00105473138743035,0,0.847694494760736,0,0.059775754935455,0.00202921147364318,0.000504436750510169,0.00693600531951482,0.000951551143007819,0,0
"85","518SPC134",2004,229,63,0,3182,0,5,0,11,0,0,0,0,0,0,0,3490,0.0656160458452722,0.0180515759312321,0,0.911747851002865,0,0.00143266475644699,0,0.00315186246418338,0,0,0,0,0,0,0,3,4122,1112,27,0,0,0,77269,0,3648,30,115,537,384,0,0,87247,3.43851364516832e-05,0.0472451774846127,0.0127454239114239,0.000309466228065148,0,0,0,0.885635036161702,0,0.0418123259252467,0.000343851364516832,0.00131809689731452,0.00615493942485128,0.00440129746581544,0,0
"86","509CTC033",2004,143,19,0,3328,0,0,0,2,0,0,0,0,0,0,0,3492,0.040950744558992,0.00544100801832761,0,0.953035509736541,0,0,0,0.000572737686139748,0,0,0,0,0,0,0,0,4317,1352,64,0,127,0,74218,0,3454,40,0,2160,1503,0,0,87235,0,0.0494870178254141,0.0154983664813435,0.000733650484323953,0,0.00145583767983034,0,0.850782369461799,0,0.0395941995758583,0.00045853155270247,0,0.0247607038459334,0.0172293230927953,0,0
"87","504BCCFMR",2004,899,750,4,0,0,30,1580,107,0,88,20,0,5,0,7,3490,0.257593123209169,0.214899713467049,0.00114613180515759,0,0,0.00859598853868195,0.452722063037249,0.0306590257879656,0,0.025214899713467,0.00573065902578797,0,0.00143266475644699,0,0.00200573065902579,218,5239,13915,8858,1314,90,209,915,120,15283,40046,9,911,49,80,0,87256,0.00249839552580911,0.060041716328963,0.159473274044192,0.101517374163381,0.0150591363344641,0.00103144769414138,0.00239525075639498,0.0104863848904373,0.0013752635921885,0.175151278995141,0.458948381773173,0.000103144769414138,0.0104405427706977,0.000561565966810305,0.000916842394792335,0
"88","504BCCSSM",2004,1,1,253,2133,0,935,167,0,0,0,0,0,0,0,0,3490,0.000286532951289398,0.000286532951289398,0.0724928366762178,0.611174785100287,0,0.267908309455587,0.0478510028653295,0,0,0,0,0,0,0,0,5,1513,703,30,0,0,1669,41191,12,32719,9369,0,30,0,0,0,87241,5.73125021492188e-05,0.0173427631503536,0.00805813780218017,0.000343875012895313,0,0,0.0191309132174092,0.472151855205695,0.000137550005158125,0.375041551564058,0.107392166527206,0,0.000343875012895313,0,0,0
"89","504BCCUF",2004,1,0,73,1545,1,1667,203,0,0,0,0,0,0,0,0,3490,0.000286532951289398,0,0.0209169054441261,0.44269340974212,0.000286532951289398,0.477650429799427,0.0581661891117479,0,0,0,0,0,0,0,0,7,713,686,21,0,1,1139,19594,29,48614,16366,0,62,0,3,0,87235,8.02430217229323e-05,0.00817332492692153,0.00786381612884737,0.000240729065168797,0,1.14632888175618e-05,0.0130566859632028,0.224611681091305,0.000332435375709291,0.557276322576947,0.187608184788216,0,0.000710723906688829,0,3.43898664526853e-05,0
"90","518PS0093",2004,42,9,0,3360,0,67,13,0,0,0,0,0,0,0,0,3491,0.0120309366943569,0.00257805786307648,0,0.962474935548553,0,0.019192208536236,0.00372386135777714,0,0,0,0,0,0,0,0,20,2129,426,23,0,23,2,73352,0,8057,1959,665,468,116,0,0,87240,0.000229252636405319,0.0244039431453462,0.00488308115543329,0.000263640531866116,0,0.000263640531866116,2.29252636405319e-05,0.840806969280147,0,0.0923544245758826,0.022455295735901,0.00762265016047685,0.00536451169188446,0.00132966529115085,0,0
